time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,D4,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638592444.9827418,2053.039,2053.0555555555557,0,x,0,2053.0555555555557,0.015074668920822766,13.0,13.0,0,tth,0,-13.0,214.0,0.1,63.82614238179002,63.82239670795883,0,kth,0,226.8667456738312
1638592445.7213519,2058.038,2058.0833333333335,0,x,0,2058.0833333333335,0.013792132854830766,13.1,13.100000000000001,0,tth,0,-13.100000000000001,196.0,0.1,63.87314238179002,63.87239670795881,0,kth,0,226.8167456738312
1638592446.468086,2063.024,2063.1111111111113,0,x,0,2063.1111111111113,0.012380416432189083,13.200000000000001,13.200000000000001,0,tth,0,-13.200000000000001,176.0,0.1,63.92314238179003,63.922396707958825,0,kth,0,226.7667456738312
1638592447.2591937,2068.117,2068.1388888888887,0,x,0,2068.1388888888887,0.010904741803855355,13.3,13.3,0,tth,0,-13.3,155.0,0.1,63.96914238179002,63.97239670795881,0,kth,0,226.7167456738312
1638592447.9872909,2073.094,2073.1666666666665,0,x,0,2073.1666666666665,0.00964109781843772,13.4,13.4,0,tth,0,-13.4,137.0,0.1,64.01814238179003,64.02239670795882,0,kth,0,226.6667456738312
1638592448.7157724,2078.105,2078.1944444444443,0,x,0,2078.1944444444443,0.008928571428571428,13.5,13.5,0,tth,0,-13.5,127.0,0.1,64.07114238179003,64.07239670795883,0,kth,0,226.6167456738312
1638592449.4671183,2083.1730000000002,2083.222222222222,0,x,0,2083.222222222222,0.009074920858248329,13.6,13.600000000000001,0,tth,0,-13.600000000000001,129.0,0.1,64.12714238179001,64.12239670795881,0,kth,0,226.5667456738312
1638592450.2302175,2088.198,2088.25,0,x,0,2088.25,0.00865039735565089,13.700000000000001,13.700000000000001,0,tth,0,-13.700000000000001,123.0,0.1,64.17014238179001,64.1723967079588,0,kth,0,226.51674567383122
1638592451.1079452,2093.2870000000003,2093.277777777778,0,x,0,2093.277777777778,0.009015354275250036,13.8,13.8,0,tth,0,-13.8,128.0,0.1,64.21914238179002,64.22239670795881,0,kth,0,226.4667456738312
1638592451.8269382,2098.3,2098.3055555555557,0,x,0,2098.3055555555557,0.01004354544177553,13.9,13.9,0,tth,0,-13.9,143.0,0.1,64.27714238179001,64.27239670795882,0,kth,0,226.4167456738312
1638592452.545779,2103.34,2103.3333333333335,0,x,0,2103.3333333333335,0.010557432432432432,14.0,14.0,0,tth,0,-14.0,150.0,0.1,64.32314238179,64.32239670795883,0,kth,0,226.3667456738312
1638592453.3299315,2108.36,2108.3611111111113,0,x,0,2108.3611111111113,0.01089860779074673,14.1,14.100000000000001,0,tth,0,-14.100000000000001,155.0,0.1,64.37114238179001,64.37239670795881,0,kth,0,226.3167456738312
1638592454.069285,2113.377,2113.3888888888887,0,x,0,2113.3888888888887,0.011474025059833873,14.200000000000001,14.200000000000001,0,tth,0,-14.200000000000001,163.0,0.1,64.42714238179002,64.4223967079588,0,kth,0,226.26674567383122
1638592454.8214462,2118.447,2118.4166666666665,0,x,0,2118.4166666666665,0.01118851593835761,14.3,14.3,0,tth,0,-14.3,159.0,0.1,64.47214238179001,64.47239670795881,0,kth,0,226.2167456738312
1638592455.54093,2123.439,2123.4444444444443,0,x,0,2123.4444444444443,0.010823727860556649,14.4,14.4,0,tth,0,-14.4,154.0,0.1,64.52114238179001,64.52239670795882,0,kth,0,226.1667456738312
1638592456.2740467,2128.333,2128.472222222222,0,x,0,2128.472222222222,0.010130856901646263,14.5,14.5,0,tth,0,-14.5,144.0,0.1,64.57514238179002,64.57239670795883,0,kth,0,226.1167456738312
1638592457.0585291,2133.452,2133.5,0,x,0,2133.5,0.00920978627671541,14.6,14.600000000000001,0,tth,0,-14.600000000000001,131.0,0.1,64.62114238179001,64.62239670795881,0,kth,0,226.0667456738312
1638592457.7896986,2138.541,2138.527777777778,0,x,0,2138.527777777778,0.008934224410833627,14.700000000000001,14.700000000000001,0,tth,0,-14.700000000000001,127.0,0.1,64.67314238179003,64.6723967079588,0,kth,0,226.01674567383122
1638592458.7693288,2143.529,2143.5555555555557,0,x,0,2143.5555555555557,0.007453765557977639,14.8,14.8,0,tth,0,-14.8,106.0,0.1,64.72014238179003,64.72239670795881,0,kth,0,225.9667456738312
1638592460.0399935,2148.625,2148.5833333333335,0,x,0,2148.5833333333335,0.006963004642003095,14.9,14.9,0,tth,0,-14.9,99.0,0.1,64.76914238179,64.77239670795882,0,kth,0,225.9167456738312
1638592461.2802384,2153.6,2153.6111111111113,0,x,0,2153.6111111111113,0.007113176984294669,15.0,15.0,0,tth,0,-15.0,101.0,0.1,64.82714238179003,64.82239670795883,0,kth,0,225.8667456738312
1638592462.0228162,2158.594,2158.6388888888887,0,x,0,2158.6388888888887,0.006195437904815545,15.1,15.100000000000001,0,tth,0,-15.100000000000001,88.0,0.1,64.86814238179002,64.87239670795881,0,kth,0,225.8167456738312
1638592462.8391116,2163.664,2163.6666666666665,0,x,0,2163.6666666666665,0.006684962353106749,15.200000000000001,15.200000000000001,0,tth,0,-15.200000000000001,95.0,0.1,64.91914238179001,64.9223967079588,0,kth,0,225.76674567383122
1638592463.5951016,2168.703,2168.6944444444443,0,x,0,2168.6944444444443,0.007530438454500668,15.3,15.3,0,tth,0,-15.3,107.0,0.1,64.97614238179003,64.97239670795881,0,kth,0,225.7167456738312
1638592464.3985822,2173.649,2173.722222222222,0,x,0,2173.722222222222,0.0074616359284809235,15.4,15.4,0,tth,0,-15.4,106.0,0.1,65.02714238179001,65.02239670795882,0,kth,0,225.6667456738312
1638592465.1552212,2178.751,2178.75,0,x,0,2178.75,0.0075970737197523916,15.5,15.5,0,tth,0,-15.5,108.0,0.1,65.07614238179002,65.07239670795883,0,kth,0,225.6167456738312
1638592465.9205718,2183.784,2183.777777777778,0,x,0,2183.777777777778,0.007894551349827307,15.6,15.600000000000001,0,tth,0,-15.600000000000001,112.0,0.1,65.12514238179003,65.12239670795881,0,kth,0,225.5667456738312
1638592466.8377802,2188.815,2188.8055555555557,0,x,0,2188.8055555555557,0.007599746675110829,15.700000000000001,15.700000000000001,0,tth,0,-15.700000000000001,108.0,0.1,65.16914238179001,65.1723967079588,0,kth,0,225.51674567383122
1638592467.940573,2193.815,2193.8333333333335,0,x,0,2193.8333333333335,0.007250457553146558,15.8,15.8,0,tth,0,-15.8,103.0,0.1,65.21814238179002,65.22239670795881,0,kth,0,225.4667456738312
1638592469.9402807,2198.859,2198.8611111111113,0,x,0,2198.8611111111113,0.007112676056338028,15.9,15.9,0,tth,0,-15.9,101.0,0.1,65.27614238179001,65.27239670795882,0,kth,0,225.4167456738312
1638592471.6497755,2203.916,2203.8888888888887,0,x,0,2203.8888888888887,0.00640799943665939,16.0,16.0,0,tth,0,-16.0,91.0,0.1,65.31814238179001,65.32239670795883,0,kth,0,225.3667456738312
1638592472.9296582,2208.965,2208.9166666666665,0,x,0,2208.9166666666665,0.0059192445916425905,16.1,16.1,0,tth,0,-16.1,84.0,0.1,65.37614238179,65.37239670795881,0,kth,0,225.3167456738312
1638592473.6808054,2213.867,2213.9444444444443,0,x,0,2213.9444444444443,0.00528131821702697,16.2,16.200000000000003,0,tth,0,-16.200000000000003,75.0,0.1,65.41814238179,65.4223967079588,0,kth,0,225.26674567383122
1638592474.4658456,2218.989,2218.972222222222,0,x,0,2218.972222222222,0.004791094201366871,16.3,16.3,0,tth,0,-16.3,68.0,0.1,65.47214238179001,65.47239670795881,0,kth,0,225.2167456738312
1638592475.1972969,2224.016,2224.0,0,x,0,2224.0,0.004362817535711772,16.4,16.4,0,tth,0,-16.4,62.0,0.1,65.52114238179001,65.52239670795882,0,kth,0,225.1667456738312
1638592475.922309,2229.011,2229.027777777778,0,x,0,2229.027777777778,0.004228031851173279,16.5,16.5,0,tth,0,-16.5,60.0,0.1,65.57514238179002,65.57239670795883,0,kth,0,225.1167456738312
1638592476.6503932,2234.035,2234.0555555555557,0,x,0,2234.0555555555557,0.004018895861242332,16.6,16.6,0,tth,0,-16.6,57.0,0.1,65.62014238179,65.62239670795881,0,kth,0,225.0667456738312
1638592477.3811972,2239.12,2239.0833333333335,0,x,0,2239.0833333333335,0.0042235675066873155,16.7,16.700000000000003,0,tth,0,-16.700000000000003,60.0,0.1,65.67114238179002,65.6723967079588,0,kth,0,225.01674567383122
1638592478.1375532,2244.105,2244.1111111111113,0,x,0,2244.1111111111113,0.004514672686230248,16.8,16.8,0,tth,0,-16.8,64.0,0.1,65.72314238179001,65.72239670795881,0,kth,0,224.9667456738312
1638592478.8782718,2249.127,2249.1388888888887,0,x,0,2249.1388888888887,0.004651162790697674,16.9,16.9,0,tth,0,-16.9,66.0,0.1,65.77314238179002,65.77239670795882,0,kth,0,224.9167456738312
1638592479.6401062,2254.137,2254.1666666666665,0,x,0,2254.1666666666665,0.004792782633211165,17.0,17.0,0,tth,0,-17.0,68.0,0.1,65.82014238179002,65.82239670795883,0,kth,0,224.8667456738312
1638592480.3978148,2259.131,2259.1944444444443,0,x,0,2259.1944444444443,0.004794810322944577,17.1,17.1,0,tth,0,-17.1,68.0,0.1,65.86814238179002,65.87239670795881,0,kth,0,224.8167456738312
1638592481.119888,2264.2110000000002,2264.222222222222,0,x,0,2264.222222222222,0.0048629219818169004,17.2,17.200000000000003,0,tth,0,-17.200000000000003,69.0,0.1,65.92414238179,65.9223967079588,0,kth,0,224.76674567383122
1638592481.844772,2269.185,2269.25,0,x,0,2269.25,0.004725631259698124,17.3,17.3,0,tth,0,-17.3,67.0,0.1,65.97114238179,65.97239670795881,0,kth,0,224.7167456738312
1638592482.5686703,2274.294,2274.277777777778,0,x,0,2274.277777777778,0.0045111721999013185,17.400000000000002,17.4,0,tth,0,-17.4,64.0,0.1,66.01814238179003,66.02239670795882,0,kth,0,224.6667456738312
1638592483.3096864,2279.304,2279.3055555555557,0,x,0,2279.3055555555557,0.0043006204173716865,17.5,17.5,0,tth,0,-17.5,61.0,0.1,66.07214238179,66.07239670795883,0,kth,0,224.6167456738312
1638592484.0397837,2284.259,2284.3333333333335,0,x,0,2284.3333333333335,0.004015215553677092,17.6,17.6,0,tth,0,-17.6,57.0,0.1,66.12214238179001,66.12239670795881,0,kth,0,224.5667456738312
1638592484.784842,2289.355,2289.3611111111113,0,x,0,2289.3611111111113,0.0036668782173330514,17.7,17.700000000000003,0,tth,0,-17.700000000000003,52.0,0.1,66.17114238179002,66.1723967079588,0,kth,0,224.51674567383122
1638592485.5766144,2294.395,2294.3888888888887,0,x,0,2294.3888888888887,0.003595347197744096,17.8,17.8,0,tth,0,-17.8,51.0,0.1,66.22214238179001,66.22239670795881,0,kth,0,224.4667456738312
1638592486.3274946,2299.419,2299.4166666666665,0,x,0,2299.4166666666665,0.0033142937733587194,17.900000000000002,17.9,0,tth,0,-17.9,47.0,0.1,66.27114238179001,66.27239670795882,0,kth,0,224.4167456738312
1638592487.0454783,2304.375,2304.4444444444443,0,x,0,2304.4444444444443,0.003458253934646058,18.0,18.0,0,tth,0,-18.0,49.0,0.1,66.32514238179002,66.32239670795883,0,kth,0,224.3667456738312
1638592487.8073256,2309.451,2309.472222222222,0,x,0,2309.472222222222,0.0033821871476888386,18.1,18.1,0,tth,0,-18.1,48.0,0.1,66.36914238179003,66.37239670795881,0,kth,0,224.3167456738312
1638592488.576688,2314.474,2314.5,0,x,0,2314.5,0.0035270880361173815,18.2,18.2,0,tth,0,-18.2,50.0,0.1,66.41914238179001,66.4223967079588,0,kth,0,224.26674567383122
1638592489.3386354,2319.512,2319.527777777778,0,x,0,2319.527777777778,0.0037373951061279178,18.3,18.3,0,tth,0,-18.3,53.0,0.1,66.47414238179002,66.47239670795881,0,kth,0,224.2167456738312
1638592490.0920794,2324.549,2324.5555555555557,0,x,0,2324.5555555555557,0.0038071065989847717,18.400000000000002,18.400000000000002,0,tth,0,-18.400000000000002,54.0,0.1,66.52114238179001,66.52239670795882,0,kth,0,224.1667456738312
1638592490.8283803,2329.533,2329.5833333333335,0,x,0,2329.5833333333335,0.003875422773393461,18.5,18.5,0,tth,0,-18.5,55.0,0.1,66.57214238179,66.57239670795883,0,kth,0,224.1167456738312
1638592491.5477712,2334.632,2334.6111111111113,0,x,0,2334.6111111111113,0.004021447721179625,18.6,18.6,0,tth,0,-18.6,57.0,0.1,66.62714238179001,66.62239670795881,0,kth,0,224.0667456738312
1638592492.27265,2339.654,2339.6388888888887,0,x,0,2339.6388888888887,0.003873512219170364,18.7,18.7,0,tth,0,-18.7,55.0,0.1,66.67514238179001,66.6723967079588,0,kth,0,224.01674567383122
1638592493.03954,2344.652,2344.6666666666665,0,x,0,2344.6666666666665,0.003738449601467165,18.8,18.8,0,tth,0,-18.8,53.0,0.1,66.72014238179003,66.72239670795881,0,kth,0,223.9667456738312
1638592493.8064067,2349.687,2349.6944444444443,0,x,0,2349.6944444444443,0.0035221189067342912,18.900000000000002,18.900000000000002,0,tth,0,-18.900000000000002,50.0,0.1,66.77314238179002,66.77239670795882,0,kth,0,223.9167456738312
1638592494.5494788,2354.772,2354.722222222222,0,x,0,2354.722222222222,0.003388873199661113,19.0,19.0,0,tth,0,-19.0,48.0,0.1,66.82614238179002,66.82239670795883,0,kth,0,223.8667456738312
1638592495.3114932,2359.756,2359.75,0,x,0,2359.75,0.0031719179530556143,19.1,19.1,0,tth,0,-19.1,45.0,0.1,66.87314238179002,66.87239670795881,0,kth,0,223.8167456738312
1638592496.0620902,2364.772,2364.777777777778,0,x,0,2364.777777777778,0.0030335097001763667,19.2,19.2,0,tth,0,-19.2,43.0,0.1,66.92214238179002,66.9223967079588,0,kth,0,223.76674567383122
1638592496.7960334,2369.812,2369.8055555555557,0,x,0,2369.8055555555557,0.00275171099978833,19.3,19.3,0,tth,0,-19.3,39.0,0.1,66.96814238179002,66.97239670795881,0,kth,0,223.7167456738312
1638592497.5230305,2374.809,2374.8333333333335,0,x,0,2374.8333333333335,0.0028204766605556338,19.400000000000002,19.400000000000002,0,tth,0,-19.400000000000002,40.0,0.1,67.02314238179002,67.02239670795882,0,kth,0,223.6667456738312
1638592498.2471735,2379.916,2379.8611111111113,0,x,0,2379.8611111111113,0.0027484143763213532,19.5,19.5,0,tth,0,-19.5,39.0,0.1,67.07114238179003,67.07239670795883,0,kth,0,223.6167456738312
1638592498.957031,2384.895,2384.8888888888887,0,x,0,2384.8888888888887,0.002750934612400367,19.6,19.6,0,tth,0,-19.6,39.0,0.1,67.11814238179002,67.12239670795881,0,kth,0,223.5667456738312
1638592499.6721392,2389.882,2389.9166666666665,0,x,0,2389.9166666666665,0.002890173410404624,19.7,19.7,0,tth,0,-19.7,41.0,0.1,67.16814238179,67.1723967079588,0,kth,0,223.51674567383122
1638592500.4038644,2394.966,2394.9444444444443,0,x,0,2394.9444444444443,0.002965892239248641,19.8,19.8,0,tth,0,-19.8,42.0,0.1,67.22014238179003,67.22239670795881,0,kth,0,223.4667456738312
1638592501.1472037,2399.974,2399.972222222222,0,x,0,2399.972222222222,0.003102086858432036,19.900000000000002,19.900000000000002,0,tth,0,-19.900000000000002,44.0,0.1,67.27614238179001,67.27239670795882,0,kth,0,223.4167456738312
1638592501.864019,2405.027,2405.0,0,x,0,2405.0,0.003104932608849058,20.0,20.0,0,tth,0,-20.0,44.0,0.1,67.32114238179003,67.32239670795883,0,kth,0,223.3667456738312
