time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,TEY,D3,D4,MCP,mesh,scaler_time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638585442.1980789,-4910.307,-4910.305555555556,0,x,0,-4910.305555555556,4087.0,609.0,14405.0,0.0,14533.0,0.1,0.9911924585426272,68.42314238179003,68.4223967079588,0,kth,0,222.26674567383122,22.2,22.2,0,tth,0,-22.2
1638585442.8729722,-4915.321,-4915.319444444444,0,x,0,-4915.319444444444,4048.0,639.0,12724.0,0.0,14529.0,0.1,0.8757657099593915,68.47714238179,68.47239670795881,0,kth,0,222.2167456738312,22.3,22.3,0,tth,0,-22.3
1638585443.5022588,-4920.276,-4920.333333333333,0,x,0,-4920.333333333333,3985.0,639.0,11649.0,0.0,14524.0,0.1,0.802051776370146,68.52714238179001,68.52239670795882,0,kth,0,222.1667456738312,22.400000000000002,22.4,0,tth,0,-22.4
1638585444.143332,-4925.327,-4925.347222222223,0,x,0,-4925.347222222223,3971.0,634.0,11433.0,0.0,14510.0,0.1,0.7879393521709166,68.57214238179,68.57239670795883,0,kth,0,222.1167456738312,22.5,22.5,0,tth,0,-22.5
1638585444.797835,-4930.332,-4930.361111111111,0,x,0,-4930.361111111111,3940.0,612.0,12688.0,0.0,14505.0,0.1,0.8747328507411237,68.62614238179,68.62239670795881,0,kth,0,222.0667456738312,22.6,22.6,0,tth,0,-22.6
1638585445.4475987,-4935.363,-4935.375,0,x,0,-4935.375,3973.0,638.0,13487.0,0.0,14524.0,0.1,0.9286009363811623,68.67114238179002,68.6723967079588,0,kth,0,222.01674567383122,22.7,22.7,0,tth,0,-22.7
1638585446.1234488,-4940.43,-4940.388888888889,0,x,0,-4940.388888888889,3998.0,640.0,15817.0,0.0,14521.0,0.1,1.0892500516493355,68.72214238179001,68.72239670795881,0,kth,0,221.9667456738312,22.8,22.8,0,tth,0,-22.8
1638585446.8342297,-4945.33,-4945.402777777777,0,x,0,-4945.402777777777,4006.0,628.0,17158.0,0.0,14521.0,0.1,1.181599063425384,68.77114238179001,68.77239670795882,0,kth,0,221.9167456738312,22.900000000000002,22.9,0,tth,0,-22.9
1638585447.5223317,-4950.398,-4950.416666666667,0,x,0,-4950.416666666667,4006.0,627.0,17933.0,0.0,14511.0,0.1,1.235821101233547,68.81814238179001,68.82239670795883,0,kth,0,221.8667456738312,23.0,23.0,0,tth,0,-23.0
1638585448.2079005,-4955.438,-4955.430555555556,0,x,0,-4955.430555555556,3959.0,616.0,18660.0,0.0,14526.0,0.1,1.2845931433292028,68.87114238179001,68.87239670795881,0,kth,0,221.8167456738312,23.1,23.1,0,tth,0,-23.1
1638585448.9278715,-4960.45,-4960.444444444444,0,x,0,-4960.444444444444,3901.0,629.0,17542.0,0.0,14516.0,0.1,1.2084596307522733,68.91814238179,68.9223967079588,0,kth,0,221.76674567383122,23.2,23.2,0,tth,0,-23.2
1638585450.1365054,-4965.525000000001,-4965.458333333333,0,x,0,-4965.458333333333,3817.0,638.0,16651.0,0.0,14508.0,0.1,1.1477116073890268,68.96914238179002,68.97239670795881,0,kth,0,221.7167456738312,23.3,23.3,0,tth,0,-23.3
1638585450.7957928,-4970.473,-4970.472222222223,0,x,0,-4970.472222222223,3903.0,616.0,15128.0,0.0,14522.0,0.1,1.0417297892852224,69.02014238179001,69.02239670795882,0,kth,0,221.6667456738312,23.400000000000002,23.4,0,tth,0,-23.4
1638585451.4696896,-4975.467000000001,-4975.486111111111,0,x,0,-4975.486111111111,3948.0,629.0,13632.0,0.0,14528.0,0.1,0.9383259911894273,69.07614238179002,69.07239670795883,0,kth,0,221.6167456738312,23.5,23.5,0,tth,0,-23.5
1638585452.1243312,-4980.496,-4980.5,0,x,0,-4980.5,3867.0,629.0,11046.0,0.0,14519.0,0.1,0.7607961980852675,69.11914238179003,69.12239670795881,0,kth,0,221.5667456738312,23.6,23.6,0,tth,0,-23.6
1638585454.3246074,-4985.59,-4985.513888888889,0,x,0,-4985.513888888889,3878.0,641.0,10374.0,0.0,14507.0,0.1,0.7151030536982147,69.17714238179002,69.1723967079588,0,kth,0,221.51674567383122,23.7,23.7,0,tth,0,-23.7
1638585455.8127134,-4990.581,-4990.527777777777,0,x,0,-4990.527777777777,3809.0,643.0,9350.0,0.0,14532.0,0.1,0.6434076520781723,69.22314238179001,69.22239670795881,0,kth,0,221.4667456738312,23.8,23.8,0,tth,0,-23.8
1638585456.9996977,-4995.6,-4995.541666666667,0,x,0,-4995.541666666667,3797.0,642.0,8684.0,0.0,14509.0,0.1,0.5985250534151216,69.27714238179001,69.27239670795882,0,kth,0,221.4167456738312,23.900000000000002,23.9,0,tth,0,-23.9
1638585457.7283912,-5000.4400000000005,-5000.555555555556,0,x,0,-5000.555555555556,3747.0,626.0,8134.0,0.0,14528.0,0.1,0.5598843612334802,69.31914238179002,69.32239670795883,0,kth,0,221.3667456738312,24.0,24.0,0,tth,0,-24.0
1638585458.3906043,-5005.592000000001,-5005.569444444444,0,x,0,-5005.569444444444,3796.0,620.0,8484.0,0.0,14505.0,0.1,0.5849017580144777,69.37014238179,69.37239670795881,0,kth,0,221.3167456738312,24.1,24.1,0,tth,0,-24.1
1638585459.066677,-5010.62,-5010.583333333333,0,x,0,-5010.583333333333,3661.0,622.0,9360.0,0.0,14506.0,0.1,0.6452502412794706,69.42214238179002,69.4223967079588,0,kth,0,221.26674567383122,24.2,24.2,0,tth,0,-24.2
1638585459.7487898,-5015.576,-5015.597222222223,0,x,0,-5015.597222222223,3693.0,622.0,10673.0,0.0,14510.0,0.1,0.7355616815988973,69.47214238179001,69.47239670795881,0,kth,0,221.2167456738312,24.3,24.3,0,tth,0,-24.3
1638585460.3727446,-5020.584,-5020.611111111111,0,x,0,-5020.611111111111,3730.0,620.0,11366.0,0.0,14516.0,0.1,0.7829980710939652,69.52114238179001,69.52239670795882,0,kth,0,221.1667456738312,24.400000000000002,24.4,0,tth,0,-24.4
1638585461.003055,-5025.649,-5025.625,0,x,0,-5025.625,3660.0,628.0,12605.0,0.0,14529.0,0.1,0.8675751944387088,69.57414238179001,69.57239670795883,0,kth,0,221.1167456738312,24.5,24.5,0,tth,0,-24.5
1638585461.6318703,-5030.532,-5030.638888888889,0,x,0,-5030.638888888889,3637.0,629.0,12499.0,0.0,14502.0,0.1,0.8618811198455385,69.61914238179003,69.62239670795881,0,kth,0,221.0667456738312,24.6,24.6,0,tth,0,-24.6
1638585462.2843816,-5035.572,-5035.652777777777,0,x,0,-5035.652777777777,3735.0,598.0,12765.0,0.0,14515.0,0.1,0.8794350671718911,69.67314238179003,69.6723967079588,0,kth,0,221.01674567383122,24.7,24.7,0,tth,0,-24.7
1638585462.942305,-5040.687,-5040.666666666667,0,x,0,-5040.666666666667,3752.0,592.0,12033.0,0.0,14503.0,0.1,0.8296904088809212,69.72014238179003,69.72239670795881,0,kth,0,220.9667456738312,24.8,24.8,0,tth,0,-24.8
1638585463.5684626,-5045.714,-5045.680555555556,0,x,0,-5045.680555555556,3647.0,622.0,11365.0,0.0,14517.0,0.1,0.7828752497072398,69.77214238179002,69.77239670795882,0,kth,0,220.9167456738312,24.900000000000002,24.9,0,tth,0,-24.9
1638585464.207716,-5050.6230000000005,-5050.694444444444,0,x,0,-5050.694444444444,3733.0,615.0,10288.0,0.0,14515.0,0.1,0.7087840165346193,69.82114238179003,69.82239670795883,0,kth,0,220.8667456738312,25.0,25.0,0,tth,0,-25.0
1638585464.895246,-5055.692,-5055.708333333333,0,x,0,-5055.708333333333,3732.0,635.0,8807.0,0.0,14512.0,0.1,0.6068770672546858,69.87214238179001,69.87239670795881,0,kth,0,220.8167456738312,25.1,25.1,0,tth,0,-25.1
1638585465.556639,-5060.651,-5060.722222222223,0,x,0,-5060.722222222223,3657.0,624.0,7814.0,0.0,14502.0,0.1,0.5388222314163563,69.92314238179003,69.9223967079588,0,kth,0,220.76674567383122,25.2,25.2,0,tth,0,-25.2
1638585466.189874,-5065.749,-5065.736111111111,0,x,0,-5065.736111111111,3588.0,632.0,7053.0,0.0,14510.0,0.1,0.486078566505858,69.96914238179002,69.97239670795881,0,kth,0,220.7167456738312,25.3,25.3,0,tth,0,-25.3
