time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,TEY,D3,D4,MCP,mesh,scaler_time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638584834.308299,-2775.678,-2775.5978260869565,0,x,0,-2775.5978260869565,10965.0,654.0,1021.0,0.0,14539.0,0.1,0.07022491230483527,61.07314238179001,61.07239670795883,0,kth,0,229.6167456738312,7.5,7.5,0,tth,0,-7.5
1638584834.9499393,-2780.6240000000003,-2780.608695652174,0,x,0,-2780.608695652174,11041.0,645.0,1134.0,0.0,14545.0,0.1,0.07796493640426264,61.12114238179001,61.12239670795881,0,kth,0,229.5667456738312,7.6000000000000005,7.6000000000000005,0,tth,0,-7.6000000000000005
1638584835.6180296,-2785.6420000000003,-2785.6195652173915,0,x,0,-2785.6195652173915,11027.0,660.0,1201.0,0.0,14536.0,0.1,0.08262245459548706,61.174142381790006,61.172396707958825,0,kth,0,229.5167456738312,7.7,7.7,0,tth,0,-7.7
1638584836.2697861,-2790.674,-2790.6304347826085,0,x,0,-2790.6304347826085,11053.0,649.0,1125.0,0.0,14550.0,0.1,0.07731958762886598,61.22714238179,61.22239670795881,0,kth,0,229.4667456738312,7.8,7.800000000000001,0,tth,0,-7.800000000000001
1638584836.913146,-2795.618,-2795.641304347826,0,x,0,-2795.641304347826,10823.0,679.0,930.0,0.0,14543.0,0.1,0.06394829127415251,61.271142381790014,61.27239670795882,0,kth,0,229.4167456738312,7.9,7.9,0,tth,0,-7.9
1638584837.5628204,-2800.602,-2800.6521739130435,0,x,0,-2800.6521739130435,10663.0,649.0,761.0,0.0,14521.0,0.1,0.052406859031747126,61.327142381790026,61.32239670795883,0,kth,0,229.3667456738312,8.0,8.0,0,tth,0,-8.0
1638584838.2437732,-2805.664,-2805.663043478261,0,x,0,-2805.663043478261,10436.0,649.0,622.0,0.0,14534.0,0.1,0.04279620200908215,61.37314238179002,61.37239670795881,0,kth,0,229.3167456738312,8.1,8.100000000000001,0,tth,0,-8.100000000000001
1638584838.8845768,-2810.631,-2810.673913043478,0,x,0,-2810.673913043478,10163.0,645.0,574.0,0.0,14535.0,0.1,0.03949088407292742,61.42114238179002,61.422396707958825,0,kth,0,229.2667456738312,8.2,8.2,0,tth,0,-8.2
1638584839.5133607,-2815.685,-2815.6847826086955,0,x,0,-2815.6847826086955,9984.0,650.0,686.0,0.0,14539.0,0.1,0.04718343765045739,61.47414238179002,61.47239670795881,0,kth,0,229.2167456738312,8.3,8.3,0,tth,0,-8.3
1638584840.1547077,-2820.631,-2820.695652173913,0,x,0,-2820.695652173913,9766.0,649.0,804.0,0.0,14542.0,0.1,0.055288130931096136,61.521142381790014,61.52239670795882,0,kth,0,229.1667456738312,8.4,8.4,0,tth,0,-8.4
1638584840.8464384,-2825.751,-2825.7065217391305,0,x,0,-2825.7065217391305,9708.0,646.0,1048.0,0.0,14536.0,0.1,0.0720968629609246,61.571142381790025,61.57239670795883,0,kth,0,229.1167456738312,8.5,8.5,0,tth,0,-8.5
1638584841.5623074,-2830.732,-2830.717391304348,0,x,0,-2830.717391304348,9853.0,647.0,1266.0,0.0,14535.0,0.1,0.08710010319917441,61.62114238179001,61.62239670795881,0,kth,0,229.0667456738312,8.6,8.600000000000001,0,tth,0,-8.600000000000001
1638584842.2488992,-2835.742,-2835.728260869565,0,x,0,-2835.728260869565,9919.0,648.0,1483.0,0.0,14546.0,0.1,0.1019524267839956,61.672142381790025,61.672396707958825,0,kth,0,229.0167456738312,8.700000000000001,8.7,0,tth,0,-8.7
1638584842.9120831,-2840.752,-2840.7391304347825,0,x,0,-2840.7391304347825,9926.0,639.0,1607.0,0.0,14521.0,0.1,0.11066730941395221,61.720142381790026,61.72239670795881,0,kth,0,228.9667456738312,8.8,8.8,0,tth,0,-8.8
1638584843.5641153,-2845.759,-2845.75,0,x,0,-2845.75,10070.0,647.0,1645.0,0.0,14527.0,0.1,0.11323741997659531,61.77214238179002,61.77239670795882,0,kth,0,228.9167456738312,8.9,8.9,0,tth,0,-8.9
1638584844.2175596,-2850.777,-2850.7608695652175,0,x,0,-2850.7608695652175,9927.0,650.0,1562.0,0.0,14544.0,0.1,0.1073982398239824,61.82214238179,61.82239670795883,0,kth,0,228.8667456738312,9.0,9.0,0,tth,0,-9.0
1638584844.8907137,-2855.7870000000003,-2855.771739130435,0,x,0,-2855.771739130435,9946.0,638.0,1394.0,0.0,14535.0,0.1,0.09590643274853801,61.87114238179001,61.87239670795881,0,kth,0,228.8167456738312,9.1,9.100000000000001,0,tth,0,-9.100000000000001
1638584845.5189824,-2860.717,-2860.782608695652,0,x,0,-2860.782608695652,9818.0,644.0,1162.0,0.0,14527.0,0.1,0.07998898602602052,61.92314238179003,61.922396707958825,0,kth,0,228.7667456738312,9.200000000000001,9.2,0,tth,0,-9.2
1638584846.1712825,-2865.7490000000003,-2865.7934782608695,0,x,0,-2865.7934782608695,9717.0,654.0,915.0,0.0,14522.0,0.1,0.06300785015838038,61.96914238179002,61.97239670795881,0,kth,0,228.7167456738312,9.3,9.3,0,tth,0,-9.3
1638584846.8370469,-2870.745,-2870.804347826087,0,x,0,-2870.804347826087,9549.0,646.0,695.0,0.0,14531.0,0.1,0.04782877984997591,62.019142381790004,62.02239670795882,0,kth,0,228.6667456738312,9.4,9.4,0,tth,0,-9.4
1638584847.4724095,-2875.8830000000003,-2875.8152173913045,0,x,0,-2875.8152173913045,9294.0,644.0,516.0,0.0,14529.0,0.1,0.035515176543464796,62.075142381790016,62.07239670795883,0,kth,0,228.6167456738312,9.5,9.5,0,tth,0,-9.5
1638584848.1188836,-2880.8070000000002,-2880.826086956522,0,x,0,-2880.826086956522,9004.0,638.0,414.0,0.0,14544.0,0.1,0.028465346534653466,62.12414238179002,62.12239670795881,0,kth,0,228.5667456738312,9.6,9.600000000000001,0,tth,0,-9.600000000000001
1638584848.76069,-2885.797,-2885.836956521739,0,x,0,-2885.836956521739,8907.0,656.0,374.0,0.0,14531.0,0.1,0.025738077214231644,62.172142381790025,62.172396707958825,0,kth,0,228.5167456738312,9.700000000000001,9.7,0,tth,0,-9.7
1638584849.6223016,-2890.8830000000003,-2890.8478260869565,0,x,0,-2890.8478260869565,8902.0,644.0,408.0,0.0,14546.0,0.1,0.028048948164443834,62.22614238179003,62.22239670795881,0,kth,0,228.4667456738312,9.8,9.8,0,tth,0,-9.8
1638584850.279981,-2895.864,-2895.858695652174,0,x,0,-2895.858695652174,8813.0,635.0,477.0,0.0,14525.0,0.1,0.03283993115318416,62.277142381790014,62.27239670795882,0,kth,0,228.4167456738312,9.9,9.9,0,tth,0,-9.9
1638584850.933957,-2900.905,-2900.8695652173915,0,x,0,-2900.8695652173915,8833.0,641.0,559.0,0.0,14531.0,0.1,0.03846947904480077,62.327142381790026,62.32239670795883,0,kth,0,228.3667456738312,10.0,10.0,0,tth,0,-10.0
1638584851.603887,-2905.793,-2905.880434782609,0,x,0,-2905.880434782609,8775.0,641.0,556.0,0.0,14535.0,0.1,0.03825249398004816,62.36814238179002,62.37239670795881,0,kth,0,228.3167456738312,10.1,10.1,0,tth,0,-10.1
1638584852.2692146,-2910.877,-2910.891304347826,0,x,0,-2910.891304347826,8798.0,639.0,597.0,0.0,14534.0,0.1,0.041076097426723544,62.41914238179001,62.422396707958825,0,kth,0,228.2667456738312,10.200000000000001,10.200000000000001,0,tth,0,-10.200000000000001
1638584853.1252627,-2915.818,-2915.9021739130435,0,x,0,-2915.9021739130435,8706.0,644.0,611.0,0.0,14538.0,0.1,0.04202778924198652,62.46914238179002,62.47239670795881,0,kth,0,228.2167456738312,10.3,10.3,0,tth,0,-10.3
1638584853.7513673,-2920.924,-2920.913043478261,0,x,0,-2920.913043478261,8734.0,643.0,589.0,0.0,14534.0,0.1,0.04052566396036879,62.52014238179001,62.52239670795882,0,kth,0,228.1667456738312,10.4,10.4,0,tth,0,-10.4
1638584854.4503226,-2925.946,-2925.9239130434785,0,x,0,-2925.9239130434785,8559.0,645.0,536.0,0.0,14536.0,0.1,0.036873968079251515,62.569142381790016,62.57239670795883,0,kth,0,228.1167456738312,10.5,10.5,0,tth,0,-10.5
1638584855.2121413,-2930.881,-2930.9347826086955,0,x,0,-2930.9347826086955,8445.0,646.0,459.0,0.0,14547.0,0.1,0.03155289750464013,62.62714238179001,62.62239670795881,0,kth,0,228.0667456738312,10.6,10.6,0,tth,0,-10.6
1638584855.8746533,-2935.935,-2935.945652173913,0,x,0,-2935.945652173913,8376.0,643.0,376.0,0.0,14525.0,0.1,0.025886402753872634,62.67114238179002,62.672396707958825,0,kth,0,228.0167456738312,10.700000000000001,10.700000000000001,0,tth,0,-10.700000000000001
1638584856.5351,-2940.8740000000003,-2940.9565217391305,0,x,0,-2940.9565217391305,8223.0,644.0,301.0,0.0,14541.0,0.1,0.02070008940237948,62.72214238179001,62.72239670795881,0,kth,0,227.9667456738312,10.8,10.8,0,tth,0,-10.8
1638584857.2261415,-2945.8630000000003,-2945.967391304348,0,x,0,-2945.967391304348,8130.0,642.0,248.0,0.0,14551.0,0.1,0.01704350216479967,62.773142381790024,62.77239670795882,0,kth,0,227.9167456738312,10.9,10.9,0,tth,0,-10.9
1638584857.9208093,-2950.98,-2950.978260869565,0,x,0,-2950.978260869565,8023.0,650.0,221.0,0.0,14525.0,0.1,0.015215146299483649,62.82214238179,62.82239670795883,0,kth,0,227.8667456738312,11.0,11.0,0,tth,0,-11.0
