time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638666474.0903957,62.668142381790005,62.667849399333875,0,kth,0,228.02129298245615,9.9,9.9,0,tth,0,-9.9,20482.0,9.0,238.0,0.0,24591.0,0.1,897.219,897.1944444444445,0,x,0,897.1944444444445,0.009678337603188158
1638666475.365316,62.71914238179002,62.717849399333886,0,kth,0,227.97129298245613,10.0,10.0,0,tth,0,-10.0,20297.0,9.0,210.0,0.0,24583.0,0.1,902.212,902.2222222222222,0,x,0,902.2222222222222,0.008542488711711345
1638666476.6171994,62.76414238179001,62.76784939933387,0,kth,0,227.92129298245615,10.1,10.1,0,tth,0,-10.1,20033.0,9.0,233.0,0.0,24561.0,0.1,907.2230000000001,907.25,0,x,0,907.25,0.00948658442245837
1638666477.878682,62.82014238179002,62.81784939933388,0,kth,0,227.87129298245614,10.200000000000001,10.200000000000001,0,tth,0,-10.200000000000001,19895.0,9.0,204.0,0.0,24589.0,0.1,912.2570000000001,912.2777777777778,0,x,0,912.2777777777778,0.00829639269592094
1638666479.0954676,62.86414238179,62.86784939933386,0,kth,0,227.82129298245616,10.3,10.3,0,tth,0,-10.3,19609.0,9.0,265.0,0.0,24557.0,0.1,917.3100000000001,917.3055555555555,0,x,0,917.3055555555555,0.010791220425947795
1638666480.3315997,62.91914238179001,62.917849399333875,0,kth,0,227.77129298245615,10.4,10.4,0,tth,0,-10.4,19511.0,9.0,242.0,0.0,24597.0,0.1,922.33,922.3333333333333,0,x,0,922.3333333333333,0.00983859820303289
1638666481.5827577,62.96314238179002,62.967849399333886,0,kth,0,227.72129298245613,10.5,10.5,0,tth,0,-10.5,19328.0,9.0,303.0,0.0,24570.0,0.1,927.35,927.3611111111111,0,x,0,927.3611111111111,0.012332112332112332
1638666482.8250628,63.01814238179003,63.01784939933387,0,kth,0,227.67129298245615,10.6,10.6,0,tth,0,-10.6,19268.0,9.0,267.0,0.0,24577.0,0.1,932.378,932.3888888888889,0,x,0,932.3888888888889,0.010863815762704968
1638666484.0508294,63.07014238179002,63.06784939933388,0,kth,0,227.62129298245614,10.700000000000001,10.700000000000001,0,tth,0,-10.700000000000001,19062.0,8.0,234.0,0.0,24652.0,0.1,937.403,937.4166666666667,0,x,0,937.4166666666667,0.00949213045594678
1638666485.3735778,63.11314238179003,63.11784939933386,0,kth,0,227.57129298245616,10.8,10.8,0,tth,0,-10.8,19044.0,9.0,264.0,0.0,24673.0,0.1,942.415,942.4444444444445,0,x,0,942.4444444444445,0.01069995541685243
1638666486.649452,63.164142381790015,63.167849399333875,0,kth,0,227.52129298245615,10.9,10.9,0,tth,0,-10.9,18896.0,9.0,211.0,0.0,24630.0,0.1,947.395,947.4722222222222,0,x,0,947.4722222222222,0.008566788469346326
1638666487.9005978,63.21814238179002,63.217849399333886,0,kth,0,227.47129298245613,11.0,11.0,0,tth,0,-11.0,18799.0,9.0,161.0,0.0,24652.0,0.1,952.4730000000001,952.5,0,x,0,952.5,0.006530910270971929
1638666489.1184661,63.27014238179001,63.26784939933387,0,kth,0,227.42129298245615,11.1,11.1,0,tth,0,-11.1,18670.0,9.0,121.0,0.0,24656.0,0.1,957.443,957.5277777777778,0,x,0,957.5277777777778,0.004907527579493835
1638666490.3623252,63.313142381790016,63.31784939933388,0,kth,0,227.37129298245614,11.200000000000001,11.200000000000001,0,tth,0,-11.200000000000001,18489.0,9.0,126.0,0.0,24648.0,0.1,962.52,962.5555555555555,0,x,0,962.5555555555555,0.005111976630963973
1638666491.818264,63.37214238179001,63.36784939933386,0,kth,0,227.32129298245616,11.3,11.3,0,tth,0,-11.3,18406.0,9.0,96.0,0.0,24664.0,0.1,967.5500000000001,967.5833333333333,0,x,0,967.5833333333333,0.003892312682452157
1638666493.0921016,63.41914238179001,63.417849399333875,0,kth,0,227.27129298245615,11.4,11.4,0,tth,0,-11.4,18154.0,8.0,102.0,0.0,24627.0,0.1,972.601,972.6111111111111,0,x,0,972.6111111111111,0.004141795590205871
1638666494.3093276,63.46714238179001,63.467849399333886,0,kth,0,227.22129298245613,11.5,11.5,0,tth,0,-11.5,18033.0,8.0,116.0,0.0,24641.0,0.1,977.631,977.6388888888889,0,x,0,977.6388888888889,0.004707601152550627
1638666495.585879,63.521142381790014,63.51784939933387,0,kth,0,227.17129298245615,11.6,11.600000000000001,0,tth,0,-11.600000000000001,17977.0,9.0,114.0,0.0,24647.0,0.1,982.648,982.6666666666666,0,x,0,982.6666666666666,0.004625309368280115
1638666496.811605,63.56414238179002,63.56784939933388,0,kth,0,227.12129298245614,11.700000000000001,11.700000000000001,0,tth,0,-11.700000000000001,17813.0,9.0,153.0,0.0,24598.0,0.1,987.66,987.6944444444445,0,x,0,987.6944444444445,0.006220017887633141
1638666498.0697296,63.61314238179003,63.61784939933386,0,kth,0,227.07129298245616,11.8,11.8,0,tth,0,-11.8,17622.0,9.0,160.0,0.0,24616.0,0.1,992.687,992.7222222222222,0,x,0,992.7222222222222,0.006499837504062398
1638666499.355072,63.672142381790025,63.667849399333875,0,kth,0,227.02129298245615,11.9,11.9,0,tth,0,-11.9,17607.0,9.0,126.0,0.0,24647.0,0.1,997.774,997.75,0,x,0,997.75,0.005112184038625391
1638666500.5945375,63.71514238179,63.717849399333886,0,kth,0,226.97129298245613,12.0,12.0,0,tth,0,-12.0,17457.0,8.0,164.0,0.0,24618.0,0.1,1002.75,1002.7777777777778,0,x,0,1002.7777777777778,0.006661792184580388
1638666502.0020132,63.769142381790004,63.76784939933387,0,kth,0,226.92129298245615,12.1,12.100000000000001,0,tth,0,-12.100000000000001,17432.0,8.0,132.0,0.0,24633.0,0.1,1007.772,1007.8055555555555,0,x,0,1007.8055555555555,0.00535866520521252
1638666503.2979376,63.819142381790016,63.81784939933388,0,kth,0,226.87129298245614,12.200000000000001,12.200000000000001,0,tth,0,-12.200000000000001,17301.0,9.0,115.0,0.0,24644.0,0.1,1012.7860000000001,1012.8333333333334,0,x,0,1012.8333333333334,0.004666450251582535
1638666504.613919,63.86514238179001,63.86784939933386,0,kth,0,226.82129298245616,12.3,12.3,0,tth,0,-12.3,17129.0,9.0,115.0,0.0,24598.0,0.1,1017.8430000000001,1017.8611111111111,0,x,0,1017.8611111111111,0.004675176843645825
