time,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638731122.542779,0.0027087424663100154,103467.0,19.0,160.0,0.0,59068.0,0.2,12.8,12.8,0,tth,0,-12.8,63.88014238179002,63.8770996027763,0,kth,0,226.81204277901372,5742.9800000000005,5743.0,0,x,0,5743.0
1638731123.874103,0.0026216531637433824,102995.0,19.0,155.0,0.0,59123.0,0.2,12.9,12.9,0,tth,0,-12.9,63.92514238179001,63.92709960277631,0,kth,0,226.7620427790137,5747.991,5748.027777777777,0,x,0,5748.027777777777
1638731125.2319798,0.002587737843551797,102087.0,20.0,153.0,0.0,59125.0,0.2,13.0,13.0,0,tth,0,-13.0,63.97914238179001,63.97709960277629,0,kth,0,226.71204277901373,5753.022,5753.055555555556,0,x,0,5753.055555555556
1638731126.6305177,0.0025041453757910052,101562.0,19.0,148.0,0.0,59102.0,0.2,13.1,13.100000000000001,0,tth,0,-13.100000000000001,64.02214238179002,64.02709960277627,0,kth,0,226.66204277901375,5758.072,5758.083333333333,0,x,0,5758.083333333333
1638731128.0268636,0.002452514249953487,100894.0,20.0,145.0,0.0,59123.0,0.2,13.200000000000001,13.200000000000001,0,tth,0,-13.200000000000001,64.07514238179002,64.07709960277629,0,kth,0,226.61204277901373,5763.0560000000005,5763.111111111111,0,x,0,5763.111111111111
1638731129.4867756,0.002352981006872736,100021.0,20.0,139.0,0.0,59074.0,0.2,13.3,13.3,0,tth,0,-13.3,64.12814238179001,64.1270996027763,0,kth,0,226.56204277901372,5768.1320000000005,5768.138888888889,0,x,0,5768.138888888889
1638731130.7823937,0.00221875952711629,99267.0,20.0,131.0,0.0,59042.0,0.2,13.4,13.4,0,tth,0,-13.4,64.17614238179002,64.17709960277631,0,kth,0,226.5120427790137,5773.1630000000005,5773.166666666667,0,x,0,5773.166666666667
1638731132.146681,0.002149955138731357,98658.0,20.0,127.0,0.0,59071.0,0.2,13.5,13.5,0,tth,0,-13.5,64.22314238179001,64.22709960277629,0,kth,0,226.46204277901373,5778.162,5778.194444444444,0,x,0,5778.194444444444
1638731133.4904504,0.002063913653973034,97914.0,20.0,122.0,0.0,59111.0,0.2,13.6,13.600000000000001,0,tth,0,-13.600000000000001,64.27714238179001,64.27709960277627,0,kth,0,226.41204277901375,5783.213,5783.222222222223,0,x,0,5783.222222222223
1638731134.855709,0.001963971285385345,97285.0,20.0,116.0,0.0,59064.0,0.2,13.700000000000001,13.700000000000001,0,tth,0,-13.700000000000001,64.32314238179,64.32709960277629,0,kth,0,226.36204277901373,5788.231,5788.25,0,x,0,5788.25
